logTimeStamp,logId,rel_time_ms,remote->local,log_id,timestamp_ms,pacing_rate,MSS,cwnd,snd_wnd,ssthresh,srtt,rttVar,rto,rto_boff,tx_fifo_size,bytes_acked,snd_space,rxt_delivered,prr_delivered,rcv_dupacks,dupacks_in,delivered,appLimited,sndUna,maxSndNxt,delivered_time,caState,sack.last_bytes.delivered,sack.rxt_sacked,sack.sacked_bytes,sack.last_sacked_bytes,sack.last_lost_bytes,sack.lost_bytes,snd_rxt_bytes,tcp_flight_size,cc_space,flags,fast_retrans_count,rto_count,segs_retrans,bytes_retrans,sack_reneging,rs.prior_time,rs.prior_delivered,rs.delivered,rs.interval_time,rs.rtt_time,rs.last_lost,rs.lost,rs.acked_and_sacked,rs.tx_in_flight,rs.isAppLimited,rs.isRetrans,
06:57:45,55,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532692,289561,1448,40544,121600,63712,122,23,214,0,2097152,0,17376,0,37648,2,27,49299,0,586861275,586926435,848.181765,3,0,0,40544,1448,0,2896,2896,24616,15928,0x88,1,1,3,4153,0,848.036724,7307,41992,0.145041,0.140211,0,2896,1448,43440,0,0
06:57:45,56,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532695,289561,1448,40544,121600,63712,122,23,214,0,2097152,0,17376,0,39096,2,28,50747,0,586861275,586927883,848.184753,3,0,0,41992,1448,0,2896,2896,24616,15928,0x88,1,1,3,4153,0,848.041720,10203,40544,0.143032,0.142999,0,2896,1448,41992,0,0
06:57:45,57,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532697,289561,1448,40544,121600,63712,122,23,214,0,2097152,0,18824,0,40544,2,29,52195,0,586861275,586927883,848.186751,3,0,0,43440,1448,0,2896,2896,23168,17376,0x88,1,1,3,4153,0,848.041720,10203,41992,0.145031,0.144058,0,2896,1448,43440,0,0
06:57:45,58,0,49669->443,CC-CONG:0x2ba0a4bc8030,603532708,723904,1448,46336,112128,63712,122,23,214,0,2097152,21720,17376,1448,41992,0,30,53643,0,586882995,586930779,848.197717,3,20272,1448,23168,0,0,1448,2896,24616,21720,0x288,1,1,3,4153,0,848.072711,29027,24616,0.149582,0.124155,0,1448,21720,26064,0,1
06:57:45,61,0,49669->443,CC:0x2ba0a4bc8030,603532716,723904,1448,88328,126976,63712,122,23,214,0,2097152,24616,1448,0,0,0,30,55091,0,586907611,586936571,848.205747,0,0,1448,0,0,0,0,0,28960,59368,0x200,1,1,3,4153,0,848.077729,31923,23168,0.155151,0.123708,0,0,24616,23168,0,1
06:57:45,63,0,49669->443,CC:0x2ba0a4bc8030,603532733,723904,1448,91224,132736,63712,122,17,200,0,2097152,2896,1448,0,0,0,30,57987,0,586910507,586948155,848.222755,0,0,0,0,0,0,0,0,37648,53576,0x200,1,1,3,4153,0,848.077729,31923,26064,0.163472,0.132395,0,0,2896,23168,0,0
06:57:45,65,0,49669->443,CC:0x2ba0a4bc8030,603532741,723904,1448,92672,135680,63712,122,13,200,0,2097152,1448,1448,0,0,0,30,59435,0,586911955,586952499,848.230717,0,0,0,0,0,0,0,0,40544,52128,0x200,1,1,3,4153,0,848.077729,31923,27512,0.180109,0.123719,0,0,1448,26064,0,0
06:57:45,67,0,49669->443,CC:0x2ba0a4bc8030,603532749,723904,1448,94120,138496,63712,122,10,200,0,2097152,1448,1448,0,0,0,30,60883,0,586913403,586958291,848.238702,0,0,0,0,0,0,0,0,44888,49232,0x200,1,1,3,4153,0,848.077729,31923,28960,0.188427,0.123387,0,0,1448,27512,0,0
06:57:45,69,0,49669->443,CC:0x2ba0a4bc8030,603532758,723904,1448,95568,141440,63712,122,8,200,0,2097152,1448,1448,0,0,0,30,62331,0,586914851,586964083,848.247720,0,0,0,0,0,0,0,0,49232,46336,0x200,1,1,3,4153,0,848.077729,31923,30408,0.196743,0.124089,0,0,1448,28960,0,0
06:57:45,71,0,49669->443,CC:0x2ba0a4bc8030,603532766,723904,1448,97016,144384,63712,122,6,200,0,2097152,1448,1448,0,0,0,30,63779,0,586916299,586969875,848.255714,0,0,0,0,0,0,0,0,53576,43440,0x200,1,1,3,4153,0,848.077729,31923,31856,0.205064,0.123762,0,0,1448,30408,0,0
06:57:45,73,0,49669->443,CC:0x2ba0a4bc8030,603532774,723904,1448,98464,147200,63712,122,4,200,0,2097152,1448,1448,0,0,0,30,65227,0,586917747,586975667,848.263752,0,0,0,0,0,0,0,0,57920,40544,0x200,1,1,3,4153,0,848.077729,31923,33304,0.213379,0.123485,0,0,1448,31856,0,0
06:57:45,75,0,49669->443,CC:0x2ba0a4bc8030,603532783,723904,1448,99912,150144,63712,122,3,200,0,2097152,1448,1448,0,0,0,30,66675,0,586919195,586981459,848.272739,0,0,0,0,0,0,0,0,62264,37648,0x200,1,1,3,4153,0,848.077729,31923,34752,0.221702,0.124148,0,0,1448,33304,0,0
06:57:45,77,0,49669->443,CC:0x2ba0a4bc8030,603532791,723904,1448,101360,153088,63712,122,2,200,0,2097152,1448,0,0,0,0,30,68123,0,586920643,586987251,848.280728,0,0,0,0,0,0,0,0,66608,34752,0x200,1,1,3,4153,0,848.155727,33371,34752,0.125001,0.124099,0,0,1448,33304,0,0
